order_id,order_date,customer_info,customer_age,location,device_type,items,payment_method,currency,discount_code,shipping_cost,total_amount,order_status,loyalty_points,feedback_score
TXN-104578,2024-03-05T12:01:24.634990,"{""name"": ""Crystal Avery"", ""email"": ""bryceoconnor@example.org"", ""phone"": ""717.733.0664x2924""}",unknown,Vasquezfurt,Desktop,"[{""product_id"": ""PRD-568"", ""category"": ""Sports"", ""price"": 74.58, ""quantity"": 2}, {""product_id"": ""PRD-162"", ""category"": ""Home & Kitchen"", ""price"": 400.02, ""quantity"": 1}, {""product_id"": ""PRD-738"", ""category"": ""Electronics"", ""price"": 297.61, ""quantity"": 1}]",credit_card,USD,vA10,10.64,$861.54,Refunded,84,3.0
TXN-104918,2025-10-02T14:40:56.673990,"{""name"": ""Sharon Higgins"", ""email"": ""michellehudson@example.com"", ""phone"": ""001-239-679-1415""}",25,Hoovertown,Mobile,"[{""product_id"": ""PRD-790"", ""category"": ""Home & Kitchen"", ""price"": 497.61, ""quantity"": 2}]",Credit Card,USD,,6.19,1006.83,Refunded,99,4.0
TXN-104992,2024-07-19T18:35:56.052791,"{""name"": ""Dorothy Stanley"", ""email"": ""kmiles@example.com"", ""phone"": ""904-876-8780x5321""}",44,Lake Jasonbury,Mobile,"[{""product_id"": ""PRD-381"", ""category"": ""Books"", ""price"": 57.9, ""quantity"": 3}, {""product_id"": ""PRD-800"", ""category"": ""Electronics"", ""price"": 495.98, ""quantity"": 2}]",credit_card,USD,,13.55,1183.9,Completed,116,
TXN-102857,30/06/2025 13:25,"{""name"": ""Lisa Griffin"", ""email"": null, ""phone"": ""001-863-503-6549x371""}",68,Joshuatown,Desktop,"[{""product_id"": ""PRD-894"", ""category"": ""Electronics"", ""price"": 274.42, ""quantity"": 3}]",credit_card,USD,,6.64,838.51,Refunded,82,3.0
TXN-103467,2025-10-22T19:27:31.912657,"{""name"": ""Robert Johnson"", ""email"": ""brianking@example.net"", ""phone"": ""515.621.6128x60733""}",32,Longhaven,Desktop,"[{""product_id"": ""PRD-420"", ""category"": ""Electronics"", ""price"": 43.96, ""quantity"": 3}]",Credit Card,USD,,11.05,$147.87,Failed,13,5.0
TXN-102824,22/06/2024 11:19,"{""name"": ""Tara Wagner"", ""email"": ""hprice@example.com"", ""phone"": ""782.254.7010x908""}",20,Matthewhaven,,"[{""product_id"": ""PRD-818"", ""category"": ""Books"", ""price"": 193.95, ""quantity"": 3}, {""product_id"": ""PRD-269"", ""category"": ""Electronics"", ""price"": 227.17, ""quantity"": 2}, {""product_id"": ""PRD-346"", ""category"": ""Sports"", ""price"": 108.13, ""quantity"": 3}]",PayPal,USD,,9.71,1367.35,Completed,136,4.0
TXN-101976,2024-10-23T22:17:15.773731,"{""name"": ""Robyn Garrett"", ""email"": ""christopherdavis@example.net"", ""phone"": ""534.474.4740x787""}",64,Tylerside,,"[{""product_id"": ""PRD-312"", ""category"": ""Books"", ""price"": 40.79, ""quantity"": 1}]",COD,USD,,14.87,53.29,Refunded,4,
TXN-104277,03/05/2024 17:31,"{""name"": ""Alexander Downs"", ""email"": ""vincent29@example.com"", ""phone"": ""+1-659-890-5590x0640""}",33,New Jenniferside,Desktop,"[{""product_id"": ""PRD-727"", ""category"": ""Home & Kitchen"", ""price"": 156.65, ""quantity"": 1}]",credit_card,USD,lW10,10.06,$174.12,Pending,15,3.0
TXN-103127,2024-08-27T03:23:06.673442,"{""name"": ""Douglas Stevens"", ""email"": ""christineelliott@example.org"", ""phone"": ""+1-638-221-6786x46365""}",21,Johnsonville,Desktop,"[{""product_id"": ""PRD-704"", ""category"": ""Clothing"", ""price"": 233.97, ""quantity"": 2}, {""product_id"": ""PRD-144"", ""category"": ""Sports"", ""price"": 219.43, ""quantity"": 1}]",PayPal,USD,EN10,11.06,$700.76,Failed,68,3.0
TXN-101829,2025-02-21T07:06:44.916795,"{""name"": ""Kristy Page"", ""email"": ""cjohns@example.org"", ""phone"": ""395.410.5193""}",61,West Danielshire,Mobile,"[{""product_id"": ""PRD-362"", ""category"": ""Sports"", ""price"": 452.44, ""quantity"": 2}, {""product_id"": ""PRD-945"", ""category"": ""Home & Kitchen"", ""price"": 308.79, ""quantity"": 1}]",PayPal,USD,,8.48,1227.13,Failed,121,1.0
TXN-102377,2025-08-26T10:11:10.927073,"{""name"": ""Robin Moran"", ""email"": ""kristen61@example.org"", ""phone"": ""844-783-9830x627""}",33,North William,,"[{""product_id"": ""PRD-513"", ""category"": ""Clothing"", ""price"": 367.81, ""quantity"": 2}]",credit_card,USD,,13.81,$751.37,Pending,73,5.0
TXN-103946,2024-09-03T12:36:22.354255,"{""name"": ""Jonathan Anderson"", ""email"": ""joneskaitlin@example.com"", ""phone"": ""(437)419-7530x20277""}",50,Katrinamouth,Mobile,"[{""product_id"": ""PRD-192"", ""category"": ""Clothing"", ""price"": 264.22, ""quantity"": 1}, {""product_id"": ""PRD-495"", ""category"": ""Clothing"", ""price"": 395.54, ""quantity"": 2}, {""product_id"": ""PRD-236"", ""category"": ""Books"", ""price"": 241.39, ""quantity"": 3}]",COD,USD,,6.83,1793.89,Failed,177,4.0
TXN-100012,15/03/2025 08:19,"{""name"": ""Hailey Hopkins"", ""email"": ""stephanienelson@example.org"", ""phone"": ""345-956-3662x5299""}",32,Ashleyside,Mobile,"[{""product_id"": ""PRD-437"", ""category"": ""Books"", ""price"": 112.09, ""quantity"": 2}]",Credit Card,USD,,13.98,234.02,Failed,22,99.0
TXN-104286,2025-07-15T06:03:00.608248,"{""name"": ""Anna Rojas"", ""email"": ""aharris@example.org"", ""phone"": ""2099396624""}",52,West Christine,Mobile,"[{""product_id"": ""PRD-979"", ""category"": ""Books"", ""price"": 461.44, ""quantity"": 1}, {""product_id"": ""PRD-387"", ""category"": ""Electronics"", ""price"": 148.55, ""quantity"": 3}]",COD,USD,wa10,8.2,923.5,Failed,90,99.0
TXN-100999,23/09/2024 00:26,"{""name"": ""Brittany Norris"", ""email"": ""eddie12@example.org"", ""phone"": ""821-424-5814""}",29,Kellyton,,"[{""product_id"": ""PRD-739"", ""category"": ""Home & Kitchen"", ""price"": 26.64, ""quantity"": 2}]",credit_card,USD,,10.87,67.37,Failed,5,2.0
TXN-104539,2024-06-22T16:10:00.972813,"{""name"": ""David Jensen"", ""email"": ""lindsay92@example.com"", ""phone"": ""684-336-8972""}",33,West Brittany,Mobile,"[{""product_id"": ""PRD-355"", ""category"": ""Sports"", ""price"": 192.8, ""quantity"": 3}, {""product_id"": ""PRD-559"", ""category"": ""Electronics"", ""price"": 53.8, ""quantity"": 1}]",Credit Card,USD,,12.13,649.93,Pending,63,4.0
TXN-103042,12/07/2025 18:01,"{""name"": ""Dustin Lee"", ""email"": ""vosborne@example.com"", ""phone"": ""558-437-2699""}",62,Jackieborough,,"[{""product_id"": ""PRD-669"", ""category"": ""Sports"", ""price"": 145.04, ""quantity"": 1}, {""product_id"": ""PRD-581"", ""category"": ""Clothing"", ""price"": 42.87, ""quantity"": 2}, {""product_id"": ""PRD-374"", ""category"": ""Electronics"", ""price"": 252.49, ""quantity"": 2}]",CREDITCARD,USD,,5.64,748.59,Failed,73,5.0
TXN-101592,2025-03-28T20:58:34.366855,"{""name"": ""Jeanette Baker"", ""email"": ""diane27@example.net"", ""phone"": ""964.576.6716x6733""}",45,Shepherdstad,,"[{""product_id"": ""PRD-438"", ""category"": ""Books"", ""price"": 72.3, ""quantity"": 1}, {""product_id"": ""PRD-434"", ""category"": ""Clothing"", ""price"": 35.61, ""quantity"": 2}]",credit_card,USD,,11.99,156.5,Refunded,14,2.0
TXN-100414,2024-07-21T01:16:11.374223,"{""name"": ""Madeline Stevenson"", ""email"": null, ""phone"": ""769.624.7218""}",68,Dylanview,Mobile,"[{""product_id"": ""PRD-271"", ""category"": ""Home & Kitchen"", ""price"": 81.47, ""quantity"": 1}, {""product_id"": ""PRD-839"", ""category"": ""Books"", ""price"": 39.41, ""quantity"": 1}]",CREDITCARD,USD,AB10,12.33,133.46,Failed,12,1.0
TXN-100317,2025-05-04T19:16:08.363023,"{""name"": ""James Griffin"", ""email"": ""codyholmes@example.net"", ""phone"": ""924-941-3033""}",42,West Timothymouth,Mobile,"[{""product_id"": ""PRD-345"", ""category"": ""Sports"", ""price"": 313.72, ""quantity"": 2}]",COD,USD,OD10,12.4,640.09,Refunded,62,5.0
TXN-104437,2024-04-07T19:25:46.503386,"{""name"": ""Robert Gibson"", ""email"": ""hobbskelly@example.org"", ""phone"": ""511.875.7019""}",28,Moralesfurt,Mobile,"[{""product_id"": ""PRD-440"", ""category"": ""Home & Kitchen"", ""price"": 273.94, ""quantity"": 3}, {""product_id"": ""PRD-842"", ""category"": ""Books"", ""price"": 96.41, ""quantity"": 3}, {""product_id"": ""PRD-457"", ""category"": ""Sports"", ""price"": 391.55, ""quantity"": 1}]",Credit Card,USD,aZ10,10.8,1511.27,Completed,150,2.0
TXN-103386,2025-03-20T00:24:21.107360,"{""name"": ""Jeffrey Smith MD"", ""email"": ""samanthachoi@example.net"", ""phone"": ""(356)297-2312""}",,Huntmouth,Mobile,"[{""product_id"": ""PRD-568"", ""category"": ""Books"", ""price"": 217.13, ""quantity"": 3}, {""product_id"": ""PRD-765"", ""category"": ""Home & Kitchen"", ""price"": 447.28, ""quantity"": 1}, {""product_id"": ""PRD-387"", ""category"": ""Electronics"", ""price"": 103.72, ""quantity"": 1}]",CREDITCARD,USD,,6.61,1219.45,Refunded,120,99.0
TXN-104988,15/09/2024 01:19,"{""name"": ""Robert Goodwin"", ""email"": ""patriciamercado@example.com"", ""phone"": ""+1-918-850-6059x8991""}",49,Williamsville,,"[{""product_id"": ""PRD-232"", ""category"": ""Books"", ""price"": 374.77, ""quantity"": 2}]",CREDITCARD,USD,,6.28,765.87,Completed,74,1.0
TXN-100164,05/01/2025 22:57,"{""name"": ""Matthew Fleming"", ""email"": ""wconway@example.com"", ""phone"": ""730.964.8410x4909""}",unknown,Port Patrick,Mobile,"[{""product_id"": ""PRD-328"", ""category"": ""Clothing"", ""price"": 133.7, ""quantity"": 3}]",CREDITCARD,USD,,12.31,407.17,Completed,40,2.0
TXN-102471,2025-07-01T20:25:53.438854,"{""name"": ""Rhonda Ellis"", ""email"": ""lindsay48@example.com"", ""phone"": ""231.639.9692x0535""}",64,Stacyberg,Mobile,"[{""product_id"": ""PRD-673"", ""category"": ""Sports"", ""price"": 58.79, ""quantity"": 1}, {""product_id"": ""PRD-707"", ""category"": ""Sports"", ""price"": 143.02, ""quantity"": 2}]",PayPal,USD,,9.93,360.57,Failed,34,
TXN-103020,2025-04-01T19:50:50.364403,"{""name"": ""Stephanie Lloyd"", ""email"": ""amandabishop@example.net"", ""phone"": ""(563)652-7138x989""}",23,South Maryfort,,"[{""product_id"": ""PRD-514"", ""category"": ""Clothing"", ""price"": 128.64, ""quantity"": 1}, {""product_id"": ""PRD-944"", ""category"": ""Sports"", ""price"": 59.49, ""quantity"": 3}]",CREDITCARD,USD,,9.22,320.86,Completed,30,
TXN-101069,2024-12-29T14:21:11.752157,"{""name"": ""Jose Paul"", ""email"": ""lwarren@example.net"", ""phone"": ""001-363-544-4495""}",18,South Morganchester,Mobile,"[{""product_id"": ""PRD-997"", ""category"": ""Books"", ""price"": 337.04, ""quantity"": 2}, {""product_id"": ""PRD-626"", ""category"": ""Electronics"", ""price"": 227.59, ""quantity"": 2}]",CREDITCARD,USD,,7.32,$1141.17,Pending,112,5.0
TXN-100867,2025-11-08T11:03:14.502015,"{""name"": ""Jamie Santiago"", ""email"": ""lmcdowell@example.com"", ""phone"": ""(324)594-4033x1418""}",thirty-five,Port Terrance,Mobile,"[{""product_id"": ""PRD-805"", ""category"": ""Clothing"", ""price"": 182.89, ""quantity"": 3}, {""product_id"": ""PRD-928"", ""category"": ""Electronics"", ""price"": 30.02, ""quantity"": 1}, {""product_id"": ""PRD-416"", ""category"": ""Sports"", ""price"": 376.83, ""quantity"": 2}]",CREDITCARD,USD,,6.45,1346.72,Completed,133,4.0
TXN-103681,2024-09-13T11:05:45.998724,"{""name"": ""Gabrielle Robinson"", ""email"": ""twolfe@example.com"", ""phone"": ""908.276.4079x3261""}",61,Franciscochester,,"[{""product_id"": ""PRD-739"", ""category"": ""Electronics"", ""price"": 54.37, ""quantity"": 2}, {""product_id"": ""PRD-772"", ""category"": ""Books"", ""price"": 60.92, ""quantity"": 2}]",COD,USD,qJ10,9.08,$240.95,Failed,23,4.0
TXN-103130,2024-06-19T21:40:07.371361,"{""name"": ""Mitchell Holt"", ""email"": ""danielhall@example.org"", ""phone"": ""+1-695-356-9743x28646""}",41,Rogerside,Mobile,"[{""product_id"": ""PRD-396"", ""category"": ""Sports"", ""price"": 97.24, ""quantity"": 2}, {""product_id"": ""PRD-461"", ""category"": ""Electronics"", ""price"": 128.49, ""quantity"": 2}]",credit_card,USD,,7.46,464.85,Refunded,45,
TXN-100418,01/12/2024 23:44,"{""name"": ""Benjamin Nguyen"", ""email"": ""clarkmary@example.com"", ""phone"": ""001-947-960-5184""}",43,Bushfort,Mobile,"[{""product_id"": ""PRD-843"", ""category"": ""Electronics"", ""price"": 384.4, ""quantity"": 1}, {""product_id"": ""PRD-864"", ""category"": ""Home & Kitchen"", ""price"": 497.18, ""quantity"": 3}, {""product_id"": ""PRD-453"", ""category"": ""Books"", ""price"": 302.24, ""quantity"": 2}]",CREDITCARD,USD,,6.95,2493.28,Failed,248,3.0
TXN-102126,2024-05-30T18:48:14.707253,"{""name"": ""Anthony Bautista"", ""email"": ""kaitlyncaldwell@example.com"", ""phone"": ""860-406-2801x37832""}",65,East Darren,,"[{""product_id"": ""PRD-568"", ""category"": ""Home & Kitchen"", ""price"": 163.15, ""quantity"": 1}, {""product_id"": ""PRD-521"", ""category"": ""Books"", ""price"": 98.96, ""quantity"": 2}]",credit_card,USD,,12.48,$379.65,Refunded,36,5.0
TXN-104680,2025-02-18T23:40:04.620055,"{""name"": ""Amanda Martinez"", ""email"": ""erinsosa@example.com"", ""phone"": ""(683)865-7962x902""}",63,East Brandon,Mobile,"[{""product_id"": ""PRD-904"", ""category"": ""Clothing"", ""price"": 16.84, ""quantity"": 1}, {""product_id"": ""PRD-773"", ""category"": ""Electronics"", ""price"": 308.98, ""quantity"": 1}]",COD,USD,Kp10,6.15,339.9,Pending,32,99.0
TXN-100165,2024-07-12T12:52:32.722815,"{""name"": ""Haley Reed"", ""email"": ""anthony75@example.org"", ""phone"": ""611-515-6668x479""}",67,Davidfurt,Mobile,"[{""product_id"": ""PRD-597"", ""category"": ""Home & Kitchen"", ""price"": 55.27, ""quantity"": 2}]",credit_card,USD,,12.05,$129.26,Refunded,11,3.0
TXN-103095,2025-08-11T14:22:18.875211,"{""name"": ""Raymond Wolf"", ""email"": ""plee@example.net"", ""phone"": ""001-864-743-1267""}",49,New Erica,,"[{""product_id"": ""PRD-362"", ""category"": ""Home & Kitchen"", ""price"": 471.31, ""quantity"": 2}, {""product_id"": ""PRD-334"", ""category"": ""Books"", ""price"": 238.12, ""quantity"": 2}, {""product_id"": ""PRD-317"", ""category"": ""Electronics"", ""price"": 431.58, ""quantity"": 1}]",Credit Card,USD,,11.5,1859.12,Pending,185,3.0
TXN-104305,12/06/2024 21:52,"{""name"": ""Charles Doyle"", ""email"": ""denise37@example.net"", ""phone"": ""(339)501-0796x4447""}",62,Lynnview,Desktop,"[{""product_id"": ""PRD-398"", ""category"": ""Electronics"", ""price"": 180.55, ""quantity"": 2}, {""product_id"": ""PRD-470"", ""category"": ""Electronics"", ""price"": 25.17, ""quantity"": 1}, {""product_id"": ""PRD-656"", ""category"": ""Sports"", ""price"": 389.09, ""quantity"": 3}]",COD,USD,Pj10,9.59,1563.79,Completed,155,1.0
TXN-104502,2025-09-01T22:23:42.754549,"{""name"": ""Timothy Mcdowell"", ""email"": ""ellen65@example.com"", ""phone"": ""+1-883-653-5574x986""}",thirty-five,East Emma,Desktop,"[{""product_id"": ""PRD-745"", ""category"": ""Clothing"", ""price"": 276.99, ""quantity"": 3}]",COD,USD,,5.91,839.41,Completed,83,5.0
TXN-100376,2025-07-07T18:16:05.441819,"{""name"": ""David Gardner"", ""email"": ""tiffany63@example.com"", ""phone"": ""963-497-7158x33604""}",60,Petersville,Mobile,"[{""product_id"": ""PRD-568"", ""category"": ""Books"", ""price"": 475.2, ""quantity"": 3}, {""product_id"": ""PRD-254"", ""category"": ""Clothing"", ""price"": 463.91, ""quantity"": 2}, {""product_id"": ""PRD-493"", ""category"": ""Sports"", ""price"": 477.27, ""quantity"": 1}]",Credit Card,USD,,14.6,2849.63,Pending,283,2.0
TXN-101630,2025-10-30T00:37:31.716258,"{""name"": ""Keith Martinez"", ""email"": ""brandon97@example.org"", ""phone"": ""815-364-4856x3028""}",thirty-five,Baileyville,Mobile,"[{""product_id"": ""PRD-944"", ""category"": ""Sports"", ""price"": 278.32, ""quantity"": 2}, {""product_id"": ""PRD-538"", ""category"": ""Books"", ""price"": 331.76, ""quantity"": 2}, {""product_id"": ""PRD-370"", ""category"": ""Home & Kitchen"", ""price"": 107.58, ""quantity"": 1}]",Credit Card,USD,,7.79,1334.17,Failed,132,1.0
TXN-102745,2025-06-09T09:57:41.336816,"{""name"": ""Reginald Avery"", ""email"": ""michaelrichmond@example.net"", ""phone"": ""(522)649-1918x64577""}",63,Reyesville,,"[{""product_id"": ""PRD-996"", ""category"": ""Clothing"", ""price"": 324.8, ""quantity"": 3}, {""product_id"": ""PRD-695"", ""category"": ""Books"", ""price"": 397.22, ""quantity"": 1}]",COD,USD,cD10,7.62,1391.06,Pending,137,99.0
TXN-104245,2025-11-06T12:09:57.506298,"{""name"": ""Wendy Reyes"", ""email"": ""kristaware@example.com"", ""phone"": ""+1-953-280-6664x4945""}",49,Williamside,Desktop,"[{""product_id"": ""PRD-421"", ""category"": ""Home & Kitchen"", ""price"": 233.28, ""quantity"": 1}, {""product_id"": ""PRD-976"", ""category"": ""Sports"", ""price"": 16.02, ""quantity"": 1}, {""product_id"": ""PRD-429"", ""category"": ""Books"", ""price"": 144.24, ""quantity"": 1}]",PayPal,USD,IX10,5.2,399.06,Completed,39,5.0
TXN-104094,28/06/2024 23:35,"{""name"": ""Ronald Ayers"", ""email"": ""xcook@example.com"", ""phone"": ""(870)986-4380""}",38,Port John,,"[{""product_id"": ""PRD-667"", ""category"": ""Books"", ""price"": 152.96, ""quantity"": 1}, {""product_id"": ""PRD-150"", ""category"": ""Clothing"", ""price"": 245.17, ""quantity"": 3}]",PayPal,USD,Ky10,7.22,$900.56,Pending,88,2.0
TXN-100404,2025-02-26T06:19:15.605168,"{""name"": ""Micheal Jones"", ""email"": ""kristinarodriguez@example.com"", ""phone"": ""2363395636""}",34,West Joseph,,"[{""product_id"": ""PRD-795"", ""category"": ""Home & Kitchen"", ""price"": 85.25, ""quantity"": 2}]",CREDITCARD,USD,,11.62,178.01,Failed,17,99.0
TXN-103728,2024-10-08T10:02:49.696260,"{""name"": ""Brian Dougherty"", ""email"": null, ""phone"": ""(936)886-2258x09185""}",32,Kylestad,,"[{""product_id"": ""PRD-932"", ""category"": ""Sports"", ""price"": 178.13, ""quantity"": 3}, {""product_id"": ""PRD-145"", ""category"": ""Home & Kitchen"", ""price"": 498.62, ""quantity"": 2}, {""product_id"": ""PRD-704"", ""category"": ""Sports"", ""price"": 146.59, ""quantity"": 2}]",Credit Card,USD,wv10,8.36,1838.73,Refunded,182,3.0
TXN-104691,2025-09-03T17:59:01.967633,"{""name"": ""Richard Fisher"", ""email"": ""gomezkimberly@example.org"", ""phone"": ""001-893-288-3260x0710""}",29,Mcdonaldmouth,Desktop,"[{""product_id"": ""PRD-799"", ""category"": ""Sports"", ""price"": 409.7, ""quantity"": 1}, {""product_id"": ""PRD-985"", ""category"": ""Electronics"", ""price"": 51.83, ""quantity"": 3}, {""product_id"": ""PRD-995"", ""category"": ""Books"", ""price"": 168.47, ""quantity"": 2}]",CREDITCARD,USD,,7.37,912.0,Refunded,90,4.0
TXN-100284,2025-08-05T19:54:41.650004,"{""name"": ""Ashley Ellison"", ""email"": ""medinathomas@example.net"", ""phone"": ""001-470-766-6838x44710""}",41,Darleneland,Desktop,"[{""product_id"": ""PRD-887"", ""category"": ""Home & Kitchen"", ""price"": 458.15, ""quantity"": 2}, {""product_id"": ""PRD-374"", ""category"": ""Electronics"", ""price"": 455.53, ""quantity"": 1}, {""product_id"": ""PRD-167"", ""category"": ""Sports"", ""price"": 152.85, ""quantity"": 2}]",Credit Card,USD,,13.61,1691.92,Completed,167,4.0
TXN-101930,2025-02-01T14:59:47.260711,"{""name"": ""Kristin Herring"", ""email"": ""mjackson@example.net"", ""phone"": ""001-706-511-5810x222""}",37,Joseport,Desktop,"[{""product_id"": ""PRD-172"", ""category"": ""Books"", ""price"": 406.39, ""quantity"": 1}, {""product_id"": ""PRD-256"", ""category"": ""Clothing"", ""price"": 77.36, ""quantity"": 2}]",PayPal,USD,,11.1,$569.21,Failed,56,1.0
TXN-101482,2025-06-06T05:12:41.362068,"{""name"": ""Joseph Davidson"", ""email"": ""joshua00@example.org"", ""phone"": ""702-672-3091""}",31,Elizabethmouth,Desktop,"[{""product_id"": ""PRD-846"", ""category"": ""Home & Kitchen"", ""price"": 290.02, ""quantity"": 3}]",PayPal,USD,,12.08,888.47,Completed,87,2.0
TXN-102509,2024-05-25T20:46:58.419360,"{""name"": ""Terri Buchanan"", ""email"": ""fergusonkevin@example.org"", ""phone"": ""404.477.7025x401""}",23,Davidberg,,"[{""product_id"": ""PRD-919"", ""category"": ""Books"", ""price"": 95.23, ""quantity"": 2}, {""product_id"": ""PRD-330"", ""category"": ""Home & Kitchen"", ""price"": 382.18, ""quantity"": 2}]",PayPal,USD,jK10,8.5,963.64,Refunded,95,99.0
TXN-101217,26/10/2024 18:25,"{""name"": ""Johnny Lewis"", ""email"": ""hdaniel@example.com"", ""phone"": ""2552189865""}",24,Lake Ashleyside,Mobile,"[{""product_id"": ""PRD-229"", ""category"": ""Home & Kitchen"", ""price"": 181.15, ""quantity"": 2}, {""product_id"": ""PRD-320"", ""category"": ""Clothing"", ""price"": 263.9, ""quantity"": 1}, {""product_id"": ""PRD-965"", ""category"": ""Clothing"", ""price"": 366.98, ""quantity"": 1}]",PayPal,USD,,6.66,1003.54,Completed,99,3.0
TXN-101075,2025-02-20T06:33:23.861830,"{""name"": ""Ethan Blair"", ""email"": ""charles86@example.net"", ""phone"": ""(567)906-0751x168""}",55,North Jeremy,Desktop,"[{""product_id"": ""PRD-370"", ""category"": ""Home & Kitchen"", ""price"": 348.49, ""quantity"": 1}, {""product_id"": ""PRD-751"", ""category"": ""Clothing"", ""price"": 337.36, ""quantity"": 3}]",PayPal,USD,,6.5,1372.63,Refunded,136,99.0
TXN-104807,2024-12-07T07:56:50.271822,"{""name"": ""Bradley Patterson"", ""email"": ""mary10@example.org"", ""phone"": ""(367)518-8501x92964""}",29,Smithstad,,"[{""product_id"": ""PRD-579"", ""category"": ""Electronics"", ""price"": 434.62, ""quantity"": 1}, {""product_id"": ""PRD-868"", ""category"": ""Books"", ""price"": 47.68, ""quantity"": 3}]",PayPal,USD,bC10,8.99,$595.42,Completed,57,99.0
TXN-102498,2024-05-09T08:55:02.219244,"{""name"": ""Diane Kirby"", ""email"": ""winterscarla@example.com"", ""phone"": ""(617)601-5102x107""}",21,East Edwardview,Desktop,"[{""product_id"": ""PRD-579"", ""category"": ""Books"", ""price"": 195.31, ""quantity"": 2}]",CREDITCARD,USD,Xf10,8.76,397.57,Completed,39,
TXN-100704,2025-12-24T20:50:18.791543,"{""name"": ""Caleb Chase"", ""email"": ""yherring@example.com"", ""phone"": ""(889)261-5505""}",53,Vincentview,,"[{""product_id"": ""PRD-888"", ""category"": ""Clothing"", ""price"": 412.34, ""quantity"": 2}, {""product_id"": ""PRD-513"", ""category"": ""Home & Kitchen"", ""price"": 431.53, ""quantity"": 2}]",PayPal,USD,,8.24,1696.79,Refunded,168,3.0
TXN-104707,2024-02-15T06:29:55.840063,"{""name"": ""Devin Jones"", ""email"": ""mackenziehoffman@example.com"", ""phone"": ""365.933.5111x7507""}",44,New Vickitown,Mobile,"[{""product_id"": ""PRD-972"", ""category"": ""Sports"", ""price"": 174.16, ""quantity"": 2}, {""product_id"": ""PRD-993"", ""category"": ""Electronics"", ""price"": 382.59, ""quantity"": 3}, {""product_id"": ""PRD-183"", ""category"": ""Home & Kitchen"", ""price"": 450.59, ""quantity"": 3}]",CREDITCARD,USD,,13.72,2854.93,Pending,284,99.0
TXN-100192,2025-08-20T14:27:42.014271,"{""name"": ""Susan Simmons"", ""email"": ""jerryglass@example.com"", ""phone"": ""(896)894-5017""}",40,Amandabury,,"[{""product_id"": ""PRD-371"", ""category"": ""Books"", ""price"": 469.01, ""quantity"": 1}, {""product_id"": ""PRD-361"", ""category"": ""Electronics"", ""price"": 24.22, ""quantity"": 2}, {""product_id"": ""PRD-662"", ""category"": ""Electronics"", ""price"": 490.63, ""quantity"": 1}]",CREDITCARD,USD,,8.24,1025.33,Pending,100,1.0
TXN-104498,2024-06-07T05:50:34.732804,"{""name"": ""Justin Tucker"", ""email"": ""michaelpeterson@example.com"", ""phone"": ""508.656.5887""}",30,Port Nancy,Desktop,"[{""product_id"": ""PRD-290"", ""category"": ""Electronics"", ""price"": 479.62, ""quantity"": 1}, {""product_id"": ""PRD-134"", ""category"": ""Sports"", ""price"": 213.53, ""quantity"": 2}, {""product_id"": ""PRD-800"", ""category"": ""Home & Kitchen"", ""price"": 234.09, ""quantity"": 2}]",CREDITCARD,USD,Ai10,13.42,1380.89,Pending,137,1.0
TXN-103172,2025-03-01T05:06:38.722990,"{""name"": ""Ricky Watts"", ""email"": ""michele42@example.org"", ""phone"": ""001-947-808-8855""}",19,Hughestown,Desktop,"[{""product_id"": ""PRD-127"", ""category"": ""Books"", ""price"": 231.38, ""quantity"": 2}, {""product_id"": ""PRD-102"", ""category"": ""Books"", ""price"": 252.48, ""quantity"": 3}, {""product_id"": ""PRD-532"", ""category"": ""Sports"", ""price"": 277.46, ""quantity"": 3}]",PayPal,USD,JK10,8.64,2071.82,Refunded,205,2.0
TXN-101299,30/09/2025 23:23,"{""name"": ""Kevin Wiley"", ""email"": ""ashleygross@example.org"", ""phone"": ""(602)588-7051x9181""}",42,Dixonfurt,Mobile,"[{""product_id"": ""PRD-399"", ""category"": ""Electronics"", ""price"": 332.5, ""quantity"": 2}]",COD,USD,,10.23,670.04,Failed,66,5.0
TXN-100735,2025-01-23T04:30:13.050829,"{""name"": ""Mitchell Nolan"", ""email"": ""zbennett@example.net"", ""phone"": ""412.943.6885x196""}",33,Lake Roger,Desktop,"[{""product_id"": ""PRD-944"", ""category"": ""Books"", ""price"": 72.6, ""quantity"": 1}, {""product_id"": ""PRD-901"", ""category"": ""Home & Kitchen"", ""price"": 342.03, ""quantity"": 1}]",PayPal,USD,,9.45,427.62,Failed,41,4.0
TXN-102722,20/06/2024 13:31,"{""name"": ""Lisa Cohen"", ""email"": ""xcampbell@example.com"", ""phone"": ""+1-399-767-3739x97102""}",48,West Kylebury,,"[{""product_id"": ""PRD-414"", ""category"": ""Electronics"", ""price"": 143.43, ""quantity"": 1}, {""product_id"": ""PRD-319"", ""category"": ""Home & Kitchen"", ""price"": 475.95, ""quantity"": 3}]",PayPal,USD,,5.24,$1586.63,Failed,157,5.0
